Rainfall (mm),Temperature (°C),Humidity (%),Flood Occurred
3.27851969,31.29782608,92.24077658,1
236.8651805,28.47378436,21.44153527,0
77.84631221,42.56568327,84.26141283,1
244.9665072,15.31857697,58.3477081,0
79.69159991,44.67511202,85.43948503,0
3.236548879,29.39202943,57.2055899,0
46.44939546,33.76618942,71.75502441,1
295.7048708,25.80157667,49.06124046,0
95.94037378,40.57580009,79.49429889,0
32.6471706,31.85963835,40.33409401,1
35.62764109,34.88432809,77.54847295,0
93.10281422,34.46714124,35.47061209,0
11.29351234,25.9194642,77.77341469,0
153.4465764,17.27972987,43.49370442,1
64.12227465,39.23118678,42.29054176,0
155.7931924,23.69147758,84.919515,1
42.22926561,40.46790685,85.09541094,1
128.9571687,33.25929026,75.31218956,0
179.3750575,25.61111874,93.91269046,0
18.5999815,32.82741447,32.49549547,1
119.6247928,34.36478077,41.54570562,0
90.7571463,36.20050223,43.52112693,0
72.10794495,39.67014404,44.42290699,1
181.3603878,19.79264827,46.24255871,0
176.5625957,43.32433154,75.76073417,1
189.209942,27.32521843,41.66065147,1
47.66480113,40.81350895,42.87377239,0
85.71277346,21.61438786,65.63316668,0
62.9036334,15.87086917,35.46870841,1
162.1510815,32.20032131,49.19100052,1
138.3197068,24.73998837,24.63523109,1
99.08812128,44.53386015,96.20376865,1
235.8044427,18.13360364,45.38461417,0
28.19212332,16.41908598,88.00337069,0
292.4690066,16.35053456,62.39564753,0
34.96322334,21.50621086,38.25697258,0
231.9212438,32.37573349,35.47420592,0
110.4690567,30.16690121,75.59685959,1
259.5786687,25.50227415,97.18950461,1
22.25098464,17.66379322,34.64557764,0
112.4165131,22.01211284,29.23369734,0
100.633022,20.52441194,50.96794763,1
297.9471115,37.37000511,51.50484376,1
295.6646985,38.39839149,84.5002379,0
56.9411876,38.31042039,57.51114356,0
188.9840882,44.07121633,24.99689507,0
160.655826,41.52713839,93.65341534,0
46.31204737,29.93414242,49.85503148,1
50.33391183,27.44808063,73.48253844,1
296.7755185,42.47305553,73.39906172,1
135.8189981,33.33675756,24.50736629,0
37.7403876,23.83196001,20.28837273,0
64.43701162,31.93392083,27.04296227,1
80.50442017,44.76448268,96.52249064,0
153.275179,40.4841018,83.51943592,0
100.6644389,23.43839148,30.56098214,1
136.5035358,43.58863278,69.18958919,0
49.94986533,44.44386334,68.95790004,0
98.01860718,21.93500878,20.04472751,0
21.09497782,41.86776356,54.32514148,0
266.913082,41.49608153,76.94203765,1
59.62574315,16.1926072,34.94342777,0
227.0700406,35.09067579,88.07230656,1
104.8655365,24.15842139,72.82439153,0
142.3191957,35.23837879,20.55394377,1
87.37831184,42.40676083,88.39313441,1
208.9323813,29.96337744,21.55200236,1
253.3639258,27.43238492,91.03430433,0
85.88105542,42.64593814,46.69750861,0
72.6652931,44.22344753,75.89202042,0
204.4320796,16.86708983,82.9944775,0
58.54591817,42.68544207,42.5015056,1
191.9519297,17.48305601,48.51494667,1
28.32842391,25.1185864,60.76333947,1
186.041148,37.87722367,66.61532254,1
154.0220202,38.31110946,43.36335249,0
34.17171467,36.77465672,99.39162951,0
194.7310905,16.17337464,78.96037386,0
133.9671471,18.98898144,41.93216079,0
65.13451525,43.08649495,71.2345753,1
106.0152467,17.44384165,54.82969609,1
147.6306317,17.35637751,88.82631132,0
27.46626818,40.06937813,46.31600566,0
287.2828449,34.2379726,35.02831905,1
199.6686469,25.54968168,23.6909007,0
30.76049439,19.97131461,98.74473855,1
246.8586553,41.5251126,48.73773389,1
96.76647928,44.65613273,37.64147747,1
179.039861,16.49915185,59.34147787,0
83.14285247,31.62340146,43.33114576,0
220.0217835,22.83910755,38.63200275,1
216.9026925,39.97160501,69.31076002,1
165.6130371,25.38219275,25.98787259,1
72.27767774,36.43887868,60.71943597,0
76.11114225,31.18570265,50.99450411,1
114.858839,31.24570145,62.6023439,0
43.50365022,40.73998294,45.63524985,0
101.296714,29.11213278,65.62567367,0
205.3063804,40.36798602,26.54548355,1
249.253584,25.90280484,50.09271649,0
99.77468715,20.24348827,38.99988866,0
70.07707748,28.66432133,55.04717706,1
249.7927735,29.95067344,51.86688856,1
267.2112082,29.35149593,70.49469294,1
123.006457,39.24991236,70.30061825,0
8.071246155,31.94036824,53.06917979,0
208.4884863,41.65332215,34.52985256,1
235.2099709,30.42556485,66.55309189,0
5.407275949,21.74145249,97.3212296,0
178.509256,18.88487521,34.83541795,0
176.5106275,41.05088463,25.52473432,1
113.6123726,16.68518397,41.16489484,1
224.9301978,18.52828836,53.03362678,1
128.4537114,16.90975557,44.49507375,0
203.0327855,27.71202592,86.77677676,0
155.1351914,30.97846849,59.4422138,1
74.53938141,15.59624193,39.69023053,1
181.9502589,30.46758501,96.01592455,0
221.0725485,26.81278414,30.00502558,0
292.171702,38.20935547,29.83291535,0
114.032684,39.89869865,39.62278874,0
19.3417634,35.54902309,26.14176973,0
296.3913664,29.20486606,80.13221477,0
187.1419978,21.48445785,45.02486673,0
283.9351374,40.41344602,78.38703935,0
31.1481258,25.2500742,81.01899742,1
102.610152,25.68875662,39.00148406,1
40.18100966,42.48034642,61.4690911,0
250.6530464,44.26791767,61.5673741,0
264.1028224,41.94392869,89.70915299,1
150.39351,44.94704171,22.050468,0
55.9818653,41.06726532,45.34402749,1
38.13569071,36.13072553,90.59915043,0
176.449233,23.81458199,38.94425782,1
151.9128974,43.58871147,30.95039918,0
208.4367307,41.29880495,66.0911276,0
91.56217879,22.22240377,44.47014095,0
120.7103985,29.6748742,57.38355946,0
6.408322155,17.10166982,85.60102125,1
183.0429135,43.5992659,61.65575801,0
126.9430564,32.18304983,61.27118261,0
275.9293901,22.35601638,42.25461406,0
192.5358893,23.77197941,83.42924516,1
119.6083474,44.41969118,79.18516992,0
79.07675426,33.46842875,38.72964117,0
271.5854828,27.62049372,45.60036158,1
4.879522235,29.99536385,83.09025544,0
98.07374018,17.95650217,48.61742415,0
283.0516751,17.2506828,52.28476927,0
196.2099021,32.7812323,49.1529817,1
159.8157214,30.36012109,32.93060212,1
61.06041538,25.77459574,47.27172281,0
250.0124323,31.98341858,84.23482425,1
61.25971878,17.18027848,59.28602835,1
74.47605946,43.31973514,56.65739866,1
57.55534286,23.81135063,32.5080941,1
47.44483817,17.15336372,34.20558708,1
285.9937488,20.08512818,23.43601315,0
180.6094788,17.86421743,21.11644252,0
191.3511396,20.35813513,59.04112305,1
286.2976397,27.50262164,52.73858842,1
69.17251654,37.14152682,42.03020574,0
1.775261579,23.17045042,99.20372323,1
179.6650949,28.07779866,51.83969565,0
152.353456,42.86271864,83.10775193,0
143.2951132,23.87465218,36.84364747,0
18.56406337,38.8415926,39.76329669,0
136.33046,19.73450617,65.47130937,1
86.26786953,20.34965239,20.32226158,0
82.36940317,28.6845862,21.39403695,0
66.71447405,22.02306751,31.37749769,1
99.75850793,42.09084221,37.84968328,0
105.9399225,16.52256873,62.22796126,1
92.63273291,32.91817698,74.89835447,0
293.6258147,33.12688188,44.95029312,1
279.8193257,16.98077783,39.12567488,1
172.3530299,36.97692645,85.82489428,1
294.3164515,29.06692634,33.02215877,0
297.3594031,36.6922012,74.2661244,0
106.781913,39.80774958,94.50644131,0
133.5562637,24.68698056,38.57687282,0
287.7185331,29.53457649,26.95722924,0
182.5878598,22.82282339,98.38071152,1
63.87872485,21.04540391,41.66190369,0
206.8142005,15.01784274,42.05305672,1
61.72385461,43.90894536,58.70178331,0
101.8073231,28.22785408,38.48461272,0
68.26804893,15.39209319,99.42978843,1
73.49406478,15.26815733,23.43727087,0
1.39667447,23.65057706,56.11784631,1
264.2126497,15.41813036,63.86773881,0
88.79714858,26.23543853,57.35606864,0
25.91231386,16.88815504,61.64183783,0
26.0962217,16.17754773,99.00633154,1
166.8054829,35.08144182,90.15212671,0
297.8761652,42.20523868,44.67549434,0
43.50674018,27.2815975,64.11816394,0
29.88653428,40.10311291,20.024881,0
131.4911641,15.87796383,52.76552011,1
168.9993762,38.33070168,33.10993783,0
88.31410766,16.88399977,76.90884726,0
90.75662775,40.1531827,37.68716621,0
127.3429506,41.47099035,79.91165164,0
94.24368455,38.57921527,45.05278672,1
274.5994751,39.62247073,94.0662897,1
12.58637139,31.84453699,55.63332814,0
70.37104796,22.94654828,87.16141757,1
242.5658389,34.29693008,70.25328024,1
250.1874374,28.18624947,98.19185719,1
33.46652369,15.16009683,79.41782006,1
292.129035,29.30477119,78.21626578,1
208.006455,34.53563774,41.1892786,1
81.7779168,15.41650979,60.38878008,0
136.8113594,33.64081008,43.20909509,1
89.14158587,34.57595719,21.54347496,0
45.00667496,19.74322735,76.84682661,1
87.35341942,27.93222555,38.86691998,0
174.0275812,43.92997803,51.78592243,1
247.7909085,41.52567683,42.77110297,0
109.0587225,27.32464269,35.97086852,0
104.3704622,25.49538804,25.36954595,1
140.4002103,18.72242043,47.0311927,0
193.36668,16.05567254,26.53959388,1
225.4848787,23.92388332,63.22553123,0
98.03985144,43.20850041,21.5699283,1
175.9057403,43.75840354,95.20159037,0
116.8082524,39.37558022,97.31800156,1
214.9199551,25.52474441,44.37230786,0
49.40247616,19.30879299,40.81557126,0
77.07745952,32.86600427,28.35241598,0
127.818126,34.39515022,92.39351413,1
266.824437,27.73720708,66.94911402,0
171.9977368,35.74940387,68.80999384,0
289.6188357,37.40045657,91.66851701,1
30.98330558,38.49184991,92.86294351,1
138.0526241,30.06894334,86.26733358,0
125.723559,38.74922333,81.87532489,1
180.0618529,15.76429279,90.17929778,1
243.5893826,35.412131,90.07764853,1
252.4344077,22.06901871,49.4915885,0
201.0583826,23.11560875,97.8712976,0
192.4609093,17.7390512,76.73057705,1
284.7088626,20.77176791,49.61675472,1
115.1062205,44.76024699,55.36396138,1
249.8349943,27.46170392,74.97048466,0
276.4511181,42.83296196,48.88791277,1
147.4617733,19.88698585,86.12461696,1
218.7307736,21.12176526,31.8450897,0
113.105957,31.73440061,92.6075439,1
47.66370426,25.48597623,44.09580095,0
175.9511644,34.31745626,32.21702283,1
58.94149525,27.66139727,88.64194252,0
137.2797392,39.34791712,39.15705911,0
261.863794,27.94677214,87.47165904,0
25.80545627,32.17047547,43.70115228,0
9.128560699,24.632196,94.70914301,1
181.9433542,36.12122962,37.52621118,0
99.31839798,34.64202627,25.57199929,0
125.3813121,26.91003098,94.92249307,1
121.7131766,23.28096308,33.25005938,1
25.9860687,33.42313124,95.53060334,0
1.069929804,43.29454948,85.91818801,1
269.5269729,18.97929072,26.55403118,0
65.33956827,38.97349855,55.61081592,0
127.8236976,31.28975318,25.87197265,0
291.577739,30.76679086,46.38292517,1
248.0287746,43.85052443,48.12024626,0
32.37925658,33.17624393,67.97066643,1
152.5557095,39.91553483,98.07164543,1
219.0237079,30.43431747,33.58107521,1
209.5178355,22.49560102,46.33207718,1
228.2525557,35.83470814,66.96819954,0
137.2363965,42.69530713,33.71366843,0
52.7768788,40.23690287,76.85677298,0
139.4617332,20.95090819,52.29277727,1
194.3661748,24.50667357,95.96578365,1
182.577626,30.50642022,70.38967562,0
21.15661614,32.14809886,49.0464569,1
19.48573022,20.81442343,77.55784969,1
289.5773493,21.9003702,87.10036624,1
45.54163651,37.76493207,84.03838112,0
88.3387392,36.9095225,41.02115153,1
230.2903446,40.17626444,53.35866817,0
122.9031227,42.98789422,56.17421288,1
54.43945598,24.24783357,51.07067137,0
140.1697147,40.7878487,44.86908663,1
170.6849912,34.98035374,80.21982394,0
135.8299828,43.73311272,20.97793947,1
275.6838226,23.16222468,43.48353831,1
85.40978853,23.09014505,31.32938056,1
198.3996482,36.12880346,30.30154527,0
33.68841642,42.85232322,42.15669335,1
117.6856373,39.73667474,80.97224729,1
222.2979755,36.81118673,97.55374953,0
67.44508218,26.61927594,61.16947732,0
176.9313137,36.53302004,47.11774541,0
46.03110876,39.03286729,86.3336373,1
30.81050741,37.59857039,25.36827402,0
156.9698247,35.30432395,27.45343535,1
202.5032988,16.41393755,47.62930518,0
34.01011987,34.79144799,55.87267996,1
275.3328757,29.34883966,83.82702954,0
67.73167881,43.84707815,94.02111515,1
35.99259245,33.2156965,62.5021228,0
60.80967251,33.24681769,59.65157357,0
50.87173696,44.82165562,37.04088153,0
27.20239518,17.80763369,56.0945235,0
239.3517704,23.28948855,93.8915385,1
148.6613324,34.68238317,51.4319629,1
116.5558321,24.45708768,36.85459902,1
285.1883781,25.38450444,46.98360234,0
111.3025161,41.77934819,61.16756901,0
50.09181781,32.38061715,67.88680245,0
82.21286758,18.08596748,54.59439037,1
71.68996008,24.32587757,80.68289436,0
149.6223839,17.28175129,66.75627057,1
87.45153719,31.683898,73.20385072,1
154.8183517,20.19804589,89.03351397,1
200.7880275,40.7134545,89.25508562,1
233.1896357,32.31942079,36.28066498,0
213.0473344,16.78126926,69.86757959,1
61.67721494,24.02626991,77.33126888,0
34.76991577,33.49013002,31.66823626,1
162.7350477,25.06494955,87.42158696,1
59.67353736,30.39530006,34.43758896,1
25.48011653,42.28086884,83.94235386,0
158.1283029,25.50107912,32.91726053,0
98.03825553,25.07618587,79.34228294,1
226.8447036,39.59270524,31.85183831,0
94.25748916,24.56269569,50.30634487,0
293.6151411,17.33875032,31.48129068,1
227.5569574,20.42834863,41.65720771,1
17.30796645,43.46400752,98.76118219,0
152.6618221,42.99878378,28.61405249,0
168.7861504,21.74436272,52.51718611,1
208.5908132,31.60505619,74.15354727,1
149.3390391,19.12104301,27.56788563,1
145.0330795,35.24032886,28.72263899,0
110.3815835,20.55917388,31.4610298,1
81.43841517,16.49371269,71.59891024,0
283.8600636,39.74690422,92.74695344,1
95.27900089,24.76201148,86.07915632,0
19.02639737,18.25567211,98.64441915,1
50.18542179,40.01711853,66.25103077,1
257.1829908,37.87192433,96.91818437,0
175.9900377,35.51275351,44.39473322,0
233.6341648,42.3374613,53.72036751,1
242.6344638,29.67678261,51.68330944,1
246.9709318,18.84169493,23.78859842,1
165.1841123,16.8403923,86.37642148,1
53.13617871,24.55323054,21.9774551,1
44.46982567,17.6049249,78.39010009,1
172.1953261,31.06528321,52.56518261,1
109.9543061,15.43497053,20.49981729,0
167.4144724,28.31289905,43.19575223,1
149.5433533,20.3538087,47.69021567,0
180.6594239,26.04804132,97.17619768,0
9.633537221,35.25102224,72.88632781,1
9.851004189,25.52891313,63.48572732,1
216.4785513,25.24019662,30.16404514,1
57.93817315,44.72252199,51.28834716,0
195.6595387,36.56444168,22.86114829,1
163.9727732,30.41585136,80.93483348,0
294.5383414,32.38126953,33.02213618,0
250.6217637,33.60547895,67.55485608,1
123.9403564,15.73726197,75.95132306,0
184.923846,17.40793772,49.32073022,1
35.18683717,34.47568054,70.60745217,1
115.9158129,25.93406577,81.13862893,0
220.1663223,16.66332121,34.72990361,1
186.8014752,23.92539738,68.06882631,1
145.3413973,18.90850261,78.71065084,1
52.95873122,42.48941527,48.56384715,0
240.9437778,21.08776178,32.99929265,1
81.94998132,19.31073592,42.88928169,0
246.1437245,33.78506451,94.64597335,1
183.4827188,30.65735791,48.59583638,1
111.8194284,32.27797362,28.61604702,0
12.18156659,28.07844444,26.61812061,1
69.7256533,29.01507933,34.43960526,0
266.7212776,38.36392668,30.20098686,1
245.3923032,21.59766554,59.6034928,1
172.4559939,26.89587908,47.80411553,0
139.8967392,43.73476155,87.31245237,0
194.1428038,20.69957104,90.48628259,1
139.8744384,23.81320785,57.86235103,0
193.2914522,20.74700773,91.08216837,0
92.2212299,15.61486489,56.0369311,1
251.5491654,23.09489775,71.35696992,1
210.575368,16.39402338,33.00278661,0
98.99268853,19.64055379,24.20660495,1
249.1998344,25.8804621,32.80681411,1
146.2027593,15.62163651,40.14761887,0
52.39165942,37.58869698,80.07855144,0
23.3137386,38.86767041,33.8804194,1
209.8817243,27.34241407,30.45237564,0
259.5362413,44.53997938,94.20875033,0
242.2325966,35.36981744,75.10419379,0
196.6953091,37.31165244,57.86444686,0
42.41251668,20.76901271,27.59747146,1
28.21322279,40.12312868,88.14327293,0
103.5088869,43.35139194,28.66067446,1
256.4732671,22.089305,68.88372254,0
288.5208811,35.59392883,73.41411941,1
72.40825645,37.40823146,52.01110441,0
228.6287012,24.15507515,92.897338,1
172.1607651,29.25027008,24.05604894,1
9.542210123,17.92617281,85.44935246,1
162.874905,20.19284412,64.30355186,0
241.7821209,16.84711571,68.89629795,1
82.836835,31.80496472,98.946045,1
269.2084872,33.75788692,66.61182425,0
70.87812206,42.4835875,83.76223884,0
22.94193979,31.26554432,32.28246126,0
47.98179283,22.81834112,84.74316737,1
251.1008606,16.7842064,80.88583258,1
125.1917757,41.54859158,97.44880587,1
239.0836691,29.36574236,94.8568508,1
159.3699183,37.11965968,37.11892364,0
144.1677374,15.43948046,57.19465034,0
242.0739454,29.64416768,92.91865425,0
127.0462835,24.77167869,71.26120558,0
240.6098193,15.90993818,57.09603154,1
30.19864949,38.27018421,28.71510093,0
190.8932447,30.38704959,48.14060538,0
210.776117,24.99540729,73.21919593,1
269.7292188,39.17395452,82.15315856,1
67.29717561,28.40770356,55.77335312,0
181.265964,15.10493869,24.46755944,1
129.9769691,43.33342896,70.65377458,1
114.8314967,22.67048221,93.72691138,1
32.01406656,39.91726566,59.71285991,1
40.26999918,39.49246152,94.2739761,0
251.0965384,19.87121794,48.32805789,1
224.9260297,29.22008044,90.90926159,0
114.7023391,16.20596935,82.90718021,0
248.5459744,25.63655019,96.939324,0
24.22985545,36.9293653,83.28169882,0
187.4321751,22.1120841,45.71837997,0
260.4528158,18.51383792,92.04540218,0
251.6592693,30.21370653,73.57848612,1
111.834828,31.10959153,32.96554606,1
223.5701559,35.27486794,23.67720638,0
128.2404437,37.7741324,49.26764833,1
252.0414493,35.87428594,82.94913198,1
159.228585,40.36236625,69.45716764,1
229.4571147,21.68719393,62.17017278,1
23.57147469,32.09300239,20.29821077,0
177.0077915,25.80286072,54.84005617,1
165.0852532,43.86337071,32.6178711,1
182.9930165,28.2083857,56.36539177,1
208.6924824,43.79141799,99.34162576,1
275.432691,38.07196962,90.36310585,0
235.7046245,36.55391586,44.85044833,0
65.89139743,29.74691136,67.48059144,0
247.7688808,28.30134403,60.16761867,0
36.62390328,30.79644563,30.40376042,0
186.6595757,23.80899189,99.18452127,1
264.8261425,42.1352982,54.01401253,1
30.33661626,38.82991966,60.45272297,1
254.907796,39.04187563,71.80794498,0
239.5862203,27.99460786,35.32356265,1
151.1326302,17.13266845,37.77812819,1
92.66928069,35.49231954,35.40467402,0
121.6314684,26.23240752,50.75724348,1
290.5974407,41.11290937,35.97415652,1
60.50926685,38.41015315,94.11167744,1
173.8812863,19.35984426,77.14512371,1
24.97222436,33.05147192,91.82684554,1
65.36791926,35.76641778,87.87873042,0
228.9949164,32.04412739,76.25215613,0
90.77971211,30.42126528,39.41969513,0
295.7298212,21.83589225,69.22550914,0
150.2451129,22.07720533,34.90390885,1
154.9617976,38.04024416,30.59808388,1
10.8944218,15.56069357,70.60601936,1
286.9580249,38.36730188,69.97004748,0
52.27003227,30.8039621,32.52977136,1
161.5021796,43.08667957,48.1942158,1
118.702383,44.91964643,25.30249391,0
124.6754102,34.90453695,77.25864909,1
192.9900498,27.36771583,98.99965211,1
198.6266031,29.25257726,79.19249243,1
46.28658446,21.12646283,87.53217357,1
149.8759959,17.97702972,58.10745938,0
237.1432347,32.3629018,27.64672649,0
132.9859451,39.16485294,78.1285218,1
49.74134125,22.85299553,40.52161601,0
93.96508295,27.58958431,51.06351626,0
63.71386923,31.64320985,76.24794,0
37.74524037,42.2369346,92.3827621,1
113.2743382,19.15893683,58.89992392,1
162.280873,22.10649506,96.92844585,1
21.82545758,42.55591355,61.59228226,1
181.1470117,16.18606779,29.80083588,1
297.9073321,34.68346902,61.47469967,0
289.2374796,34.1857765,88.85021648,0
248.7520446,26.49763301,63.04361065,1
79.90233384,29.04494037,79.82042783,1
6.722278944,40.64753854,63.83660895,1
250.0625109,19.9494619,63.68436483,0
16.71606959,21.94702435,42.7808721,1
61.68842444,30.37051234,36.10083876,1
163.3359646,27.29236269,42.31350367,1
53.51341174,32.23117493,55.26703127,0
250.1364994,42.62517558,84.76720886,0
233.1479089,42.51306053,86.31928858,1
226.7308517,21.90055019,33.07022529,0
244.8382848,24.06433839,64.22839313,1
65.91053408,19.86206044,53.28221784,1
218.6677128,42.83371114,65.67485805,1
106.5844508,26.93592391,71.80987096,1
200.0534279,28.49115435,42.36895942,1
36.60651859,39.07922342,93.53939056,0
211.675974,30.38920418,94.8358524,1
291.6323184,18.59266447,28.4286194,1
13.0801096,28.13546128,76.24147849,0
28.14867035,33.9157213,22.65856494,0
37.0910302,36.57627263,23.72510383,0
129.1691715,34.36055558,96.62399313,1
87.23405548,18.57542158,75.58825079,0
242.0760461,24.13033575,45.96333039,1
142.1361718,37.00693935,73.59021342,0
145.3612028,41.40570583,87.66680405,0
215.1114304,16.41559245,89.67227811,0
108.5906948,16.26687324,21.64158232,1
105.9621742,34.30213588,85.45824059,0
227.0779163,31.44138462,88.2562172,1
234.0125238,19.66017152,67.64561639,0
4.31963176,31.44874745,58.39230748,1
43.13714275,44.23462031,28.87991338,0
63.92945434,33.92700661,39.16910717,0
105.4801406,28.47423468,59.23880957,0
87.43442503,39.82597464,89.20637689,1
200.5560145,21.38467457,84.25074854,0
248.4405701,27.42979292,59.67436647,1
57.62609471,30.83303675,82.85016183,0
168.8940182,30.13619676,81.25867,0
110.3448753,42.62917408,66.32122811,0
151.7333625,23.78004322,37.62603627,0
186.2273525,16.69511162,47.8403015,0
268.0799456,42.49131614,33.12516402,1
57.68780035,21.51202971,20.57204051,0
26.10197612,26.37083922,26.44203451,0
188.1635757,30.92674874,80.77005075,0
118.2392546,44.27641412,22.67889206,1
48.87080799,31.05805325,51.98821111,1
35.12615021,28.4322992,98.86242653,1
167.6729361,32.50915439,83.61913742,1
90.14117836,44.1242448,80.0494084,1
299.2279139,39.53833796,41.97670144,1
121.7702458,20.06904409,71.33841725,0
63.68598263,39.09780045,59.89694781,0
188.6547135,40.23297179,69.90595211,1
73.27646691,35.72082312,54.86528952,1
148.225813,34.71700378,62.47704322,0
144.7728551,28.22631003,99.07169992,1
136.0672889,34.25086161,46.3450284,0
238.8257089,37.12724916,37.31622188,0
64.98390044,18.68460744,55.87955543,0
271.2921915,22.71989881,61.94564085,0
237.402151,20.82245637,26.8503069,0
99.93670927,40.23635511,84.47776177,0
54.18075188,35.40007775,53.76422302,0
83.86050735,28.52335619,53.05494671,0
99.79087407,39.78167251,72.70718757,0
167.0799506,36.5034402,81.85954667,0
13.91045064,42.40779245,98.87522158,1
274.307739,17.30420988,33.88157588,1
29.602457,30.27472145,47.64445468,0
83.78201823,36.20243711,33.4605815,0
32.78623139,21.2247956,90.46840226,0
77.00184796,24.81378696,63.87945909,0
251.3021456,27.56928754,88.19520766,0
184.5527434,38.82976855,98.81802328,1
68.19696753,29.80728603,64.01653447,1
261.5275589,29.78610099,29.45214554,1
240.2136178,27.92662856,48.90141767,1
226.0947847,21.85767268,22.89514378,1
254.2898095,42.69214607,87.94407575,1
185.8949045,24.53403362,21.43095533,0
150.4312081,32.02396982,67.37479921,1
112.1805079,19.46339207,28.49066287,1
67.12920612,28.02730176,20.60462731,0
167.2234973,42.11410549,40.49203538,0
266.8477037,44.86395716,64.14817544,1
178.1945367,25.8525557,26.00703298,0
275.8820585,19.61971639,69.19103064,1
107.0752109,24.4335458,73.75937769,1
208.5413918,24.81725305,97.57584801,0
194.5996417,34.33526383,91.96296643,1
201.1301532,29.88470173,65.34328821,1
193.5126037,38.05379185,83.4691847,0
66.49640248,36.03909853,49.09128653,1
43.07726948,22.53926172,66.85697729,0
293.5884769,38.5276707,52.26833359,1
13.58853865,40.42385601,46.96334094,0
140.3209461,32.95170569,78.21115887,0
127.5240951,42.83003128,43.73364354,0
108.0056875,38.48844368,50.4441816,1
234.5951561,32.86187721,49.37372569,0
223.6050865,42.18497992,89.63227417,0
271.5674771,33.01075441,33.6323576,0
118.6462579,30.63573382,50.51806336,0
169.2538584,25.68775021,91.02958334,1
267.6921142,41.48589992,21.22435407,1
298.1544189,18.68181513,95.82935963,0
290.7883087,29.20508143,91.91203358,1
215.3531614,31.12239996,53.42785171,0
42.96826734,31.6424732,72.24202244,1
6.955803538,34.55669491,99.28533285,1
247.5655069,30.17386873,64.39587016,1
252.2826073,22.70454443,27.75189532,0
223.9082725,40.70833188,88.29128108,0
83.9770458,34.72575984,30.73212916,1
191.9453579,40.74563441,40.58173245,0
94.87453254,23.28130473,89.88122824,0
135.1944738,34.11170685,40.48233695,0
114.7305255,36.42521235,79.60687445,0
274.092026,26.50215481,55.8138943,1
70.24719922,39.36732355,80.77991565,0
173.2832714,15.07526325,38.5881796,0
108.2944587,32.84759251,53.565242,1
198.9213336,33.40705411,45.45290709,0
169.3689424,31.01529279,39.92352336,0
277.1933044,33.90145461,45.15438926,1
30.48364551,20.01680571,45.83937591,0
66.19225193,35.54344445,96.43025549,1
229.9043891,25.07366889,62.65842661,0
110.636052,28.56161228,56.96417507,1
49.73513587,24.99328092,60.26548559,1
150.9963778,29.2180861,99.69047809,1
195.6426185,33.6470768,72.28712839,1
13.44801425,40.15030413,76.27893132,1
87.48656681,29.50305173,45.08974636,0
242.8267613,24.69671483,57.7230168,1
156.07337,29.63825637,34.72523116,1
10.61376455,35.66410992,74.81515646,1
84.58530158,25.4010215,47.55956206,1
191.7421968,27.42846224,79.86306926,0
59.80784087,31.88519451,37.05290481,1
248.2174219,23.82027791,52.28024226,0
202.9727721,21.27253979,57.6947472,1
141.4137183,19.21176852,33.3220283,1
274.6871343,25.57829949,25.56728756,0
117.5402313,16.45028719,45.36541579,1
70.52202317,32.5044758,63.59137148,0
198.4208978,20.27728098,72.21431589,1
171.9885562,26.32184377,54.02170746,0
100.5743703,23.07668446,60.02220905,1
103.0993684,33.91169899,63.45543795,1
119.4630926,40.51036984,60.95286568,0
87.34157024,33.99903129,27.22628444,0
213.0724219,31.27514786,52.40008262,0
195.4075215,35.07251218,36.34651387,0
132.2332958,15.89971913,62.69887794,0
119.3564027,18.68533983,80.64610018,0
109.5153808,17.84781708,66.35890394,1
85.04049642,17.94591497,37.74574812,1
25.70899895,22.81451146,36.62055085,0
80.46140566,30.96156781,22.95985043,0
96.36040461,18.44044736,54.11047057,0
164.3052019,43.05348724,54.62892289,0
232.1365527,40.62770408,38.91490763,1
118.7106435,44.14933061,81.14067741,0
283.4270718,16.27500135,50.91893573,0
248.204989,40.54207341,73.55211185,1
295.4405544,39.11202226,71.20562658,0
262.8609123,42.06317594,68.37923651,0
185.0177848,30.83832503,92.64529284,0
179.5437863,38.63667212,21.27120926,1
38.85783803,16.53860638,25.44298487,0
216.7197747,17.27633368,77.77125203,0
180.0620573,18.55596723,48.28207352,0
152.079631,42.4436659,98.92179163,0
207.9860618,16.83508048,37.3130178,0
133.2143529,18.0044858,34.67352305,1
157.1578987,42.91231208,67.05774597,1
119.5056914,18.22177745,42.35402231,0
215.211268,41.09268896,47.23943881,1
262.9832912,38.67812364,93.68194592,1
252.2534817,16.20845966,22.09941349,1
235.8075816,15.65542191,62.50075359,0
4.136311363,31.03165151,46.79195424,0
273.5641392,44.91526211,47.67935808,0
82.46271622,41.3649048,39.82470479,1
266.3921829,24.300763,30.78800694,1
59.09043093,26.58927702,22.75853294,0
131.8937254,26.63717989,99.0156405,1
224.8196383,37.02536448,72.82928201,0
192.0836836,25.23398258,82.17642453,0
124.7765814,19.43391184,25.20018394,1
203.587157,37.41322226,21.18699308,0
164.684853,28.74046855,68.02309499,1
82.72089199,17.30336171,77.90651114,0
193.8988336,38.70156805,51.5893013,0
61.2741259,32.55933792,51.02040869,0
208.1964853,29.68107976,50.75836171,0
0.933263287,35.20029501,32.22046784,1
164.6317541,30.16103048,80.3130809,0
120.3202883,34.45260444,37.21541859,1
